artifact_size,beta,correct,delta,duration,filter_noise,filter_radius,filter_radius_noise,filter_samples,gamma,526,grain,image_samples,intensity,intensityChange,is_reference,label,line_angle,nTrials,pThreshold,questTrialId,selection,startVal,startValSd,stopInterval,user,velocity,x,y
8,3.5,1,0.01,1.87140035629272,0,133,0,100,0.5,290,0.1,1,0.131021964796843,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,30,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.40172648429871,0,133,0,100,0.5,291,0.1,1,0.117540527118559,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,30,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.49072408676147,0,133,0,100,0.5,292,0.1,1,0.102159844644953,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,30,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,6.75151681900024,0,133,0,100,0.5,319,0.1,1,0.182236517868633,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,38,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.03549766540527,0,133,0,100,0.5,320,0.1,1,0.167499005589581,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,39,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.46647810935974,0,133,0,100,0.5,321,0.1,1,0.154757177773371,increase,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,40,image,0.6,0.4,0.1,ab,0,381.224365234375,431.8515625
8,3.5,0,0.01,8.12105345726013,0,133,0,100,0.5,334,0.1,1,0.212300901193056,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,41,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.09684228897095,0,133,0,100,0.5,335,0.1,1,0.193722573064848,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,42,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.26787042617798,0,133,0,100,0.5,336,0.1,1,0.182475591677103,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,43,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.70613694190979,0,133,0,100,0.5,337,0.1,1,0.173205217642032,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,44,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.62025570869446,0,133,0,100,0.5,338,0.1,1,0.165290980721333,increase,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,image,0.6,0.4,0.1,ab,0,344.291259765625,477.076904296875
8,3.5,1,0.01,4.27727842330933,0,133,0,100,0.5,354,0.1,1,0.197474951778105,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.07961845397949,0,133,0,100,0.5,355,0.1,1,0.187972661565612,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.01138925552368,0,133,0,100,0.5,356,0.1,1,0.180302412656533,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.19550228118896,0,133,0,100,0.5,357,0.1,1,0.173966024434639,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.888411998748779,0,133,0,100,0.5,358,0.1,1,0.168593637719039,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.976202011108398,0,133,0,100,0.5,359,0.1,1,0.163904533259534,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.994866609573364,0,133,0,100,0.5,360,0.1,1,0.159680061819181,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.33333826065063,0,133,0,100,0.5,361,0.1,1,0.155744684168617,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.60408711433411,0,133,0,100,0.5,362,0.1,1,0.151952466592756,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.36484360694885,0,133,0,100,0.5,451,0.1,1,0.197474951778105,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,55,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.99851131439209,0,133,0,100,0.5,452,0.1,1,0.187972661565612,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,56,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.15989947319031,0,133,0,100,0.5,453,0.1,1,0.180302412656533,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,57,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.17352652549744,0,133,0,100,0.5,454,0.1,1,0.173966024434639,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,58,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.5425226688385,0,133,0,100,0.5,455,0.1,1,0.168593637719039,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,59,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.14859676361084,0,133,0,100,0.5,456,0.1,1,0.163904533259534,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,60,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.31790709495544,0,133,0,100,0.5,457,0.1,1,0.159680061819181,increase,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,61,image,0.6,0.4,0.1,ab,0,553.841430664063,718.559936523438
8,3.5,0,0.01,2.70413947105408,0,133,0,100,0.5,495,0.1,1,0.177724342696643,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,62,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.58944773674011,0,133,0,100,0.5,496,0.1,1,0.173132555210034,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,63,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,5.10378170013428,0,133,0,100,0.5,497,0.1,1,0.169262346783497,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,64,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.65815353393555,0,133,0,100,0.5,498,0.1,1,0.165930491986165,increase,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,65,image,0.6,0.4,0.1,ab,0,447.928833007813,505.908142089844
8,3.5,1,0.01,6.27609157562256,0,133,0,100,0.5,505,0.1,1,0.179403108984078,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.862372159957886,0,133,0,100,0.5,506,0.1,1,0.175197603449173,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.912386417388916,0,133,0,100,0.5,507,0.1,1,0.171714885325479,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.88628077507019,0,133,0,100,0.5,508,0.1,1,0.168793485835335,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.95459723472595,0,133,0,100,0.5,509,0.1,1,0.166306224732385,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.59017658233643,0,133,0,100,0.5,510,0.1,1,0.164151350012751,decrease,True,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.66943264007568,0,133,0,100,0.5,511,0.1,1,0.179403108984078,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,72,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.853038787841797,0,133,0,100,0.5,512,0.1,1,0.175197603449173,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,73,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.13907313346863,0,133,0,100,0.5,513,0.1,1,0.171714885325479,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,74,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.00169467926025,0,133,0,100,0.5,514,0.1,1,0.168793485835335,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,75,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.45190930366516,0,133,0,100,0.5,515,0.1,1,0.166306224732385,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,76,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.19879698753357,0,133,0,100,0.5,516,0.1,1,0.164151350012751,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,77,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.7633216381073,0,133,0,100,0.5,517,0.1,1,0.162246030549175,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,78,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.169273853302,0,133,0,100,0.5,518,0.1,1,0.160521504564913,decrease,False,artifact8-angle22.5-noise0-speed0.0-samples1,0.392699081698724,40,0.82,79,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,8.45035791397095,0,116,0,100,0.5,31,0.1,1,0.6,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,1,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.58899354934692,0,116,0,100,0.5,32,0.1,1,0.52160602103175,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,2,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.2118284702301,0,116,0,100,0.5,33,0.1,1,0.422663765300366,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,3,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.40819025039673,0,116,0,100,0.5,34,0.1,1,0.339081589757904,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,4,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.46180081367493,0,116,0,100,0.5,35,0.1,1,0.263106634003767,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,5,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.37845969200134,0,116,0,100,0.5,36,0.1,1,0.201104070625511,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,6,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.34818530082703,0,116,0,100,0.5,37,0.1,1,0.145326569933426,increase,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,image,0.6,0.4,0.1,ab,0,374.472778320313,416.439392089844
8,3.5,1,0.01,5.92925214767456,0,116,0,100,0.5,67,0.1,1,0.278228005762947,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.37904524803162,0,116,0,100,0.5,68,0.1,1,0.241582582903624,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.79375123977661,0,116,0,100,0.5,69,0.1,1,0.205027906832562,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.46358966827393,0,116,0,100,0.5,70,0.1,1,0.178887258875339,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.6723051071167,0,116,0,100,0.5,71,0.1,1,0.158390498600307,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,6.90806007385254,0,116,0,100,0.5,72,0.1,1,0.140335140850345,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.0133068561554,0,116,0,100,0.5,73,0.1,1,0.121036262354748,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,4.54337978363037,0,116,0,100,0.5,74,0.1,1,0.099380207734241,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,6.09078931808472,0,116,0,100,0.5,75,0.1,1,0.084612181567208,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,8.04606509208679,0,116,0,100,0.5,138,0.1,1,0.278228005762947,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.46784663200378,0,116,0,100,0.5,139,0.1,1,0.241582582903624,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.38892650604248,0,116,0,100,0.5,140,0.1,1,0.205027906832562,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.92120099067688,0,116,0,100,0.5,141,0.1,1,0.178887258875339,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.0610682964325,0,116,0,100,0.5,142,0.1,1,0.158390498600307,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.77313208580017,0,116,0,100,0.5,143,0.1,1,0.140335140850345,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.01202797889709,0,116,0,100,0.5,144,0.1,1,0.121036262354748,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,5.27873373031616,0,116,0,100,0.5,145,0.1,1,0.099380207734241,decrease,True,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,5.52329587936401,0,116,0,100,0.5,196,0.1,1,0.278228005762947,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,25,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.3278865814209,0,116,0,100,0.5,197,0.1,1,0.241582582903624,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,26,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,5.26123452186585,0,116,0,100,0.5,198,0.1,1,0.205027906832562,increase,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,27,image,0.6,0.4,0.1,ab,0,272.445678710937,356.277648925781
8,3.5,0,0.01,5.73405408859253,0,116,0,100,0.5,278,0.1,1,0.295377924548184,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,28,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.20440888404846,0,116,0,100,0.5,279,0.1,1,0.269425651682097,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,29,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.77254104614258,0,116,0,100,0.5,280,0.1,1,0.247842782105303,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,30,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.46781301498413,0,116,0,100,0.5,281,0.1,1,0.227484157938799,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,31,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.96333026885986,0,116,0,100,0.5,282,0.1,1,0.205322215800609,increase,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,32,image,0.6,0.4,0.1,ab,0,520.139892578125,518.657165527344
8,3.5,0,0.01,3.98423147201538,0,116,0,100,0.5,313,0.1,1,0.260003158233402,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,33,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.55874347686768,0,116,0,100,0.5,314,0.1,1,0.24443880069554,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,34,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.50111269950867,0,116,0,100,0.5,315,0.1,1,0.229359128857553,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,35,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.13519811630249,0,116,0,100,0.5,316,0.1,1,0.213011327493284,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,36,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,7.77492570877075,0,116,0,100,0.5,317,0.1,1,0.19699408224173,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,37,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.85304641723633,0,116,0,100,0.5,318,0.1,1,0.187538702173074,increase,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,38,image,0.6,0.4,0.1,ab,0,416.370239257813,446.412475585938
8,3.5,0,0.01,4.29041433334351,0,116,0,100,0.5,344,0.1,1,0.227789012778081,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,39,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.33491396903992,0,116,0,100,0.5,345,0.1,1,0.213753657568635,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,40,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.21535325050354,0,116,0,100,0.5,346,0.1,1,0.198843806549932,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,41,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.44151282310486,0,116,0,100,0.5,347,0.1,1,0.190338554647976,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,42,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.72503685951233,0,116,0,100,0.5,348,0.1,1,0.183455542370811,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,43,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.20077800750732,0,116,0,100,0.5,349,0.1,1,0.177803449032943,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,44,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.12437438964844,0,116,0,100,0.5,350,0.1,1,0.173085535561245,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,45,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.60921621322632,0,116,0,100,0.5,351,0.1,1,0.169073050914125,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,46,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.69574594497681,0,116,0,100,0.5,352,0.1,1,0.165586399396692,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,47,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.23953557014465,0,116,0,100,0.5,353,0.1,1,0.162481633067872,increase,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,48,image,0.6,0.4,0.1,ab,0,290.6025390625,470.08203125
8,3.5,0,0.01,8.69967317581177,0,116,0,100,0.5,378,0.1,1,0.175508088082018,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,49,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.685197114944458,0,116,0,100,0.5,379,0.1,1,0.171914367540745,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.58722186088562,0,116,0,100,0.5,380,0.1,1,0.168881659357454,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,51,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.74711060523987,0,116,0,100,0.5,381,0.1,1,0.166283135022072,increase,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,52,image,0.6,0.4,0.1,ab,0,483.18212890625,263.22998046875
8,3.5,0,0.01,2.65568590164185,0,116,0,100,0.5,490,0.1,1,0.176676881671466,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,53,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.10506868362427,0,116,0,100,0.5,491,0.1,1,0.173275558583606,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,54,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.29787588119507,0,116,0,100,0.5,492,0.1,1,0.170445668999988,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,55,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.58843588829041,0,116,0,100,0.5,493,0.1,1,0.168070468030477,decrease,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,56,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,7.19982504844666,0,116,0,100,0.5,494,0.1,1,0.166056031946102,increase,False,artifact8-angle36-noise0-speed0.0-samples1,0.628318530717959,40,0.82,57,image,0.6,0.4,0.1,ab,0,676.154296875,680.845581054688
8,3.5,0,0.01,5.04107403755188,0,100,0,100,0.5,38,0.1,1,0.6,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,1,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.9808144569397,0,100,0,100,0.5,39,0.1,1,0.52160602103175,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,2,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.35839748382568,0,100,0,100,0.5,40,0.1,1,0.422663765300366,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,3,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.44566822052002,0,100,0,100,0.5,41,0.1,1,0.339081589757904,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,4,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.69272136688232,0,100,0,100,0.5,42,0.1,1,0.263106634003767,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,5,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.91299843788147,0,100,0,100,0.5,43,0.1,1,0.201104070625511,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,6,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.3300724029541,0,100,0,100,0.5,44,0.1,1,0.145326569933426,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,7.62821078300476,0,100,0,100,0.5,45,0.1,1,0.087512036448984,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,8,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.47574639320374,0,100,0,100,0.5,46,0.1,1,0.037941902439064,increase,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,9,image,0.6,0.4,0.1,ab,0,415.277221679688,514.75927734375
8,3.5,0,0.01,5.56755495071411,0,100,0,100,0.5,85,0.1,1,0.162171409801074,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,10,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.52898693084717,0,100,0,100,0.5,86,0.1,1,0.129555011201651,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,5.63605403900147,0,100,0,100,0.5,87,0.1,1,0.09602847197956,increase,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,12,image,0.6,0.4,0.1,ab,0,416.336303710937,440.079162597656
8,3.5,0,0.01,6.24334812164307,0,100,0,100,0.5,240,0.1,1,0.183837034479685,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,13,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.24121809005737,0,100,0,100,0.5,241,0.1,1,0.161067126158574,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,14,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.98538017272949,0,100,0,100,0.5,242,0.1,1,0.141467284089134,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,15,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.79398775100708,0,100,0,100,0.5,243,0.1,1,0.121734859782253,decrease,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.49069166183472,0,100,0,100,0.5,244,0.1,1,0.099891544360858,increase,False,artifact8-angle45-noise0-speed0.0-samples1,0.785398163397448,40,0.82,17,image,0.6,0.4,0.1,ab,0,502.397583007813,345.013793945312
