artifact_size,beta,correct,delta,duration,filter_noise,filter_radius,filter_radius_noise,filter_samples,gamma,globalTrialId,grain,image_samples,intensity,intensityChange,is_reference,label,line_angle,nTrials,pThreshold,questTrialId,selection,startVal,startValSd,stopInterval,user,velocity,x,y
8,3.5,1,0.01,1.3779940605163574,0,200.0,0.0,100.0,0.5,33,0.1,1,0.6,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,0.810621976852417,0,200.0,0.0,100.0,0.5,34,0.1,1,0.5216060210317498,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,0.9406206607818604,0,200.0,0.0,100.0,0.5,35,0.1,1,0.4226637653003655,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,1.5974504947662354,0,200.0,0.0,100.0,0.5,36,0.1,1,0.3390815897579037,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,1.0625886917114258,0,200.0,0.0,100.0,0.5,37,0.1,1,0.263106634003767,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,20.575260400772095,0,200.0,0.0,100.0,0.5,38,0.1,1,0.20110407062551072,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,1.1142349243164062,0,200.0,0.0,100.0,0.5,39,0.1,1,0.1453265699334264,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,1.6764085292816162,0,200.0,0.0,100.0,0.5,40,0.1,1,0.08751203644898409,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,1.8269860744476318,0,200.0,0.0,100.0,0.5,41,0.1,1,0.03794190243906426,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,2.812527894973755,0,200.0,0.0,100.0,0.5,42,0.1,1,-0.01463609170524749,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,0,0.01,1.0896799564361572,0,200.0,0.0,100.0,0.5,124,0.1,1,0.6,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,11,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,0,0.01,0.5607845783233643,0,200.0,0.0,100.0,0.5,125,0.1,1,0.5216060210317498,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,12,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,0,0.01,0.709324836730957,0,200.0,0.0,100.0,0.5,126,0.1,1,0.4226637653003655,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,13,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,0,0.01,0.7026846408843994,0,200.0,0.0,100.0,0.5,127,0.1,1,0.3390815897579037,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,14,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,0,0.01,0.8444950580596924,0,200.0,0.0,100.0,0.5,128,0.1,1,0.263106634003767,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,15,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,0,0.01,0.859320878982544,0,200.0,0.0,100.0,0.5,129,0.1,1,0.20110407062551072,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,16,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,0,0.01,4.709356307983398,0,200.0,0.0,100.0,0.5,130,0.1,1,0.1453265699334264,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,17,none,0.6,0.4,0.1,cf,0.0,,
8,3.5,1,0.01,2.0342159271240234,0,200.0,0.0,100.0,0.5,131,0.1,1,0.08751203644898409,increase,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,18,image,0.6,0.4,0.1,cf,0.0,505.81396484375,330.7369384765625
