artifact_size,beta,correct,delta,duration,filter_noise,filter_radius,filter_radius_noise,filter_samples,gamma,globalTrialId,grain,image_samples,intensity,intensityChange,is_reference,label,line_angle,nTrials,pThreshold,questTrialId,selection,startVal,startValSd,stopInterval,user,velocity,x,y
8,3.5,1,0.01,1.6092007160186768,0,200.0,0.0,100.0,0.5,48,0.1,1,0.6,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,1.762547492980957,0,200.0,0.0,100.0,0.5,49,0.1,1,0.5216060210317498,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,2.743533134460449,0,200.0,0.0,100.0,0.5,50,0.1,1,0.4226637653003655,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,3.362159252166748,0,200.0,0.0,100.0,0.5,51,0.1,1,0.3390815897579037,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,2.833498239517212,0,200.0,0.0,100.0,0.5,52,0.1,1,0.263106634003767,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,1.9257538318634033,0,200.0,0.0,100.0,0.5,53,0.1,1,0.20110407062551072,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,5.147387742996216,0,200.0,0.0,100.0,0.5,54,0.1,1,0.1453265699334264,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,3.4376778602600098,0,200.0,0.0,100.0,0.5,55,0.1,1,0.08751203644898409,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,3.7054715156555176,0,200.0,0.0,100.0,0.5,56,0.1,1,0.03794190243906426,decrease,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,0,0.01,2.724151849746704,0,200.0,0.0,100.0,0.5,57,0.1,1,-0.01463609170524749,increase,True,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,0,image,0.6,0.4,0.1,ll,0.0,428.525146484375,514.922607421875
8,3.5,0,0.01,2.1383769512176514,0,200.0,0.0,100.0,0.5,84,0.1,1,0.6,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,11,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,0,0.01,1.1448230743408203,0,200.0,0.0,100.0,0.5,85,0.1,1,0.5216060210317498,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,12,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,0,0.01,4.301249027252197,0,200.0,0.0,100.0,0.5,86,0.1,1,0.4226637653003655,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,13,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,1,0.01,4.232807159423828,0,200.0,0.0,100.0,0.5,87,0.1,1,0.3390815897579037,increase,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,14,image,0.6,0.4,0.1,ll,0.0,606.00830078125,469.58599853515625
8,3.5,0,0.01,2.2108192443847656,0,200.0,0.0,100.0,0.5,123,0.1,1,0.536379100571447,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,15,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,0,0.01,2.0455875396728516,0,200.0,0.0,100.0,0.5,124,0.1,1,0.4722709534423271,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,16,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,0,0.01,3.4741575717926025,0,200.0,0.0,100.0,0.5,125,0.1,1,0.42867241083395174,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,17,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,0,0.01,4.256154775619507,0,200.0,0.0,100.0,0.5,126,0.1,1,0.3904570387484314,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,18,none,0.6,0.4,0.1,ll,0.0,,
8,3.5,0,0.01,4.392690181732178,0,200.0,0.0,100.0,0.5,127,0.1,1,0.3659784994211877,decrease,False,artifact8-angle1-noise0-speed0.0-samples1,0.017453292519943295,40,0.82,19,none,0.6,0.4,0.1,ll,0.0,,
